ciudad,distrito,barrio,calle,precio_m2_distrito,precio_m2_barrio,precio_m2_calle
Madrid,Arganzuela,Arganzuela,Delicias,5.393909489359455,5.3222647121308695,4.626655896607431
Madrid,Arganzuela,Arganzuela,Delicias,5.393909489359455,5.3222647121308695,4.626655896607431
Madrid,Arganzuela,Arganzuela,Delicias,5.393909489359455,5.3222647121308695,4.626655896607431
Madrid,Arganzuela,Arganzuela,Delicias,5.393909489359455,5.3222647121308695,4.626655896607431
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Imperial,5.393909489359455,5.3222647121308695,4.646523716699155
Madrid,Arganzuela,Arganzuela,Legazpi,5.393909489359455,5.3222647121308695,6.87987012987013
Madrid,Arganzuela,Arganzuela,Legazpi,5.393909489359455,5.3222647121308695,6.87987012987013
Madrid,Arganzuela,Arganzuela,Legazpi,5.393909489359455,5.3222647121308695,6.87987012987013
Madrid,Arganzuela,Arganzuela,Legazpi,5.393909489359455,5.3222647121308695,6.87987012987013
Madrid,Arganzuela,Arganzuela,Legazpi,5.393909489359455,5.3222647121308695,6.87987012987013
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Arganzuela,Palos de la frontera,5.393909489359455,5.3222647121308695,6.012472487160675
Madrid,Arganzuela,Chopera,Calle comandante benítez,5.393909489359455,5.18941541186891,6.2048192771084345
Madrid,Arganzuela,Chopera,Calle de aguilón,5.393909489359455,5.18941541186891,4.705882352941177
Madrid,Arganzuela,Chopera,Calle de aguilón,5.393909489359455,5.18941541186891,4.705882352941177
Madrid,Arganzuela,Chopera,Calle de aguilón,5.393909489359455,5.18941541186891,4.705882352941177
Madrid,Arganzuela,Chopera,Calle de aldea del fresno,5.393909489359455,5.18941541186891,5.77319587628866
Madrid,Arganzuela,Chopera,Calle de aldea del fresno,5.393909489359455,5.18941541186891,5.77319587628866
Madrid,Arganzuela,Chopera,Calle de alonso carbonell,5.393909489359455,5.18941541186891,5.255867768595041
Madrid,Arganzuela,Chopera,Calle de alonso carbonell,5.393909489359455,5.18941541186891,5.255867768595041
Madrid,Arganzuela,Chopera,Calle de alonso carbonell,5.393909489359455,5.18941541186891,5.255867768595041
Madrid,Arganzuela,Chopera,Calle de alonso carbonell,5.393909489359455,5.18941541186891,5.255867768595041
Madrid,Arganzuela,Chopera,Calle de alonso carbonell,5.393909489359455,5.18941541186891,5.255867768595041
Madrid,Arganzuela,Chopera,Calle de alonso carbonell,5.393909489359455,5.18941541186891,5.255867768595041
Madrid,Arganzuela,Chopera,Calle de embajadores,5.393909489359455,5.18941541186891,5.172081268582755
Madrid,Arganzuela,Chopera,Calle de embajadores,5.393909489359455,5.18941541186891,5.172081268582755
Madrid,Arganzuela,Chopera,Calle de enrique trompeta,5.393909489359455,5.18941541186891,7.363636363636364
Madrid,Arganzuela,Chopera,Calle de guillermo de osma,5.393909489359455,5.18941541186891,5.416666666666667
Madrid,Arganzuela,Chopera,Calle de jaime el conquistador,5.393909489359455,5.18941541186891,5.05020920502092
Madrid,Arganzuela,Chopera,Calle de jaime el conquistador,5.393909489359455,5.18941541186891,5.05020920502092
Madrid,Arganzuela,Chopera,Calle de josé miguel gordoa,5.393909489359455,5.18941541186891,5.0
Madrid,Arganzuela,Chopera,Calle de josé miguel gordoa,5.393909489359455,5.18941541186891,5.0
Madrid,Arganzuela,Chopera,Calle de miguel arredondo,5.393909489359455,5.18941541186891,4.8283582089552235
Madrid,Arganzuela,Chopera,Calle de miguel arredondo,5.393909489359455,5.18941541186891,4.8283582089552235
Madrid,Arganzuela,Chopera,Calle fernando poo,5.393909489359455,5.18941541186891,4.657534246575343
Madrid,Arganzuela,Chopera,Paseo de la chopera,5.393909489359455,5.18941541186891,4.946560846560846
Madrid,Arganzuela,Chopera,Paseo de la chopera,5.393909489359455,5.18941541186891,4.946560846560846
Madrid,Arganzuela,Chopera,Paseo de las delicias,5.393909489359455,5.18941541186891,5.651621298949379
Madrid,Arganzuela,Chopera,Paseo de las delicias,5.393909489359455,5.18941541186891,5.651621298949379
Madrid,Arganzuela,Chopera,Paseo de santa maría de la cabeza,5.393909489359455,5.18941541186891,4.973086627417998
Madrid,Arganzuela,Delicias,Calle amaltea,5.393909489359455,5.247031637264907,6.136363636363636
Madrid,Arganzuela,Delicias,Calle de bustamante,5.393909489359455,5.247031637264907,5.242424242424242
Madrid,Arganzuela,Delicias,Calle de bustamante,5.393909489359455,5.247031637264907,5.242424242424242
Madrid,Arganzuela,Delicias,Calle de cáceres,5.393909489359455,5.247031637264907,4.25
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de ciudad real,5.393909489359455,5.247031637264907,5.111607142857143
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de embajadores,5.393909489359455,5.247031637264907,5.172081268582755
Madrid,Arganzuela,Delicias,Calle de juan de vera,5.393909489359455,5.247031637264907,4.959183673469388
Madrid,Arganzuela,Delicias,Calle de juan de vera,5.393909489359455,5.247031637264907,4.959183673469388
Madrid,Arganzuela,Delicias,Calle de juana doña,5.393909489359455,5.247031637264907,5.393258426966292
Madrid,Arganzuela,Delicias,Calle de la batalla del salado,5.393909489359455,5.247031637264907,5.8915662650602405
Madrid,Arganzuela,Delicias,Calle de la estrella naos,5.393909489359455,5.247031637264907,6.131578947368421
Madrid,Arganzuela,Delicias,Calle de la estrella naos,5.393909489359455,5.247031637264907,6.131578947368421
Madrid,Arganzuela,Delicias,Calle de la estrella naos,5.393909489359455,5.247031637264907,6.131578947368421
Madrid,Arganzuela,Delicias,Calle de la estrella naos,5.393909489359455,5.247031637264907,6.131578947368421
Madrid,Arganzuela,Delicias,Calle de la estrella naos,5.393909489359455,5.247031637264907,6.131578947368421
Madrid,Arganzuela,Delicias,Calle de la jacaranda,5.393909489359455,5.247031637264907,4.328671328671328
Madrid,Arganzuela,Delicias,Calle de las nebulosas,5.393909489359455,5.247031637264907,5.0
Madrid,Arganzuela,Delicias,Calle de las nebulosas,5.393909489359455,5.247031637264907,5.0
Madrid,Arganzuela,Delicias,Calle de méndez álvaro,5.393909489359455,5.247031637264907,2.135
Madrid,Arganzuela,Delicias,Calle de ramírez de prado,5.393909489359455,5.247031637264907,5.775862068965517
Madrid,Arganzuela,Delicias,Calle de ramírez de prado,5.393909489359455,5.247031637264907,5.775862068965517
Madrid,Arganzuela,Delicias,Calle del ferrocarril,5.393909489359455,5.247031637264907,5.174418604651163
Madrid,Arganzuela,Delicias,Calle del ferrocarril,5.393909489359455,5.247031637264907,5.174418604651163
Madrid,Arganzuela,Delicias,Calle del ferrocarril,5.393909489359455,5.247031637264907,5.174418604651163
Madrid,Arganzuela,Delicias,Calle del general palanca,5.393909489359455,5.247031637264907,5.066350710900474
Madrid,Arganzuela,Delicias,Calle del general palanca,5.393909489359455,5.247031637264907,5.066350710900474
Madrid,Arganzuela,Delicias,Calle del general palanca,5.393909489359455,5.247031637264907,5.066350710900474
Madrid,Arganzuela,Delicias,Calle del general palanca,5.393909489359455,5.247031637264907,5.066350710900474
Madrid,Arganzuela,Delicias,Calle divino vallés,5.393909489359455,5.247031637264907,5.928571428571429
Madrid,Arganzuela,Delicias,Calle estrella denébola,5.393909489359455,5.247031637264907,5.048543689320389
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle juan de vera,5.393909489359455,5.247031637264907,6.318681318681318
Madrid,Arganzuela,Delicias,Calle nebulosas,5.393909489359455,5.247031637264907,5.0608108108108105
Madrid,Arganzuela,Delicias,General palanca,5.393909489359455,5.247031637264907,5.585365853658536
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Paseo de las delicias,5.393909489359455,5.247031637264907,5.651621298949379
Madrid,Arganzuela,Delicias,Plaza de la beata maría ana de jesús,5.393909489359455,5.247031637264907,4.527272727272727
Madrid,Arganzuela,Delicias,Plaza de la beata maría ana de jesús,5.393909489359455,5.247031637264907,4.527272727272727
Madrid,Arganzuela,Imperial,Calle de alejandro dumas,5.393909489359455,5.476916262371434,8.352668213457077
Madrid,Arganzuela,Imperial,Calle de alejandro dumas,5.393909489359455,5.476916262371434,8.352668213457077
Madrid,Arganzuela,Imperial,Calle de alejandro dumas,5.393909489359455,5.476916262371434,8.352668213457077
Madrid,Arganzuela,Imperial,Calle de alejandro dumas,5.393909489359455,5.476916262371434,8.352668213457077
Madrid,Arganzuela,Imperial,Calle de alejandro dumas,5.393909489359455,5.476916262371434,8.352668213457077
Madrid,Arganzuela,Imperial,Calle de cobos de segovia,5.393909489359455,5.476916262371434,4.846153846153846
Madrid,Arganzuela,Imperial,Calle de cobos de segovia,5.393909489359455,5.476916262371434,4.846153846153846
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de juan duque,5.393909489359455,5.476916262371434,4.659364731653888
Madrid,Arganzuela,Imperial,Calle de la pizarra,5.393909489359455,5.476916262371434,4.143243243243243
Madrid,Arganzuela,Imperial,Calle de leonor de la vega,5.393909489359455,5.476916262371434,6.644295302013423
Madrid,Arganzuela,Imperial,Calle de leonor de la vega,5.393909489359455,5.476916262371434,6.644295302013423
Madrid,Arganzuela,Imperial,Calle de linneo,5.393909489359455,5.476916262371434,4.768518518518518
Madrid,Arganzuela,Imperial,Calle de linneo,5.393909489359455,5.476916262371434,4.768518518518518
Madrid,Arganzuela,Imperial,Calle de manzanares,5.393909489359455,5.476916262371434,4.6796875
